FULL NAME,BORN,AGE,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Robin Read Masters,"Friday, 19 October 1900 in Picton, New Zealand","Thursday, 24 August 1967 in Christchurch","1.83m, 93kg",Lock,Unknown,Albion,Canterbury,"Saturday, 15 September 1923v N.S.W. at Wellingtonaged 22 years, 331 days","Saturday, 1 November 1924v Ireland at Dublinaged 24 years, 13 days","Sunday, 18 January 1925v France at Toulouseaged 24 years, 91 days",4 4,27 27,31 31,Jersey Number 4 : 4,0pts,"18pts (6t, 0c, 0p, 0dg, 0m)","18pts (6t, 0c, 0p, 0dg, 0m)",281,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Hawea Karepa Mataira,"Saturday, 3 December 1910 in Nuhaka, New Zealand","Thursday, 15 November 1979 in Wairoa","1.80m, 92kg",Loose Forward,Maori Agricultural College,Nuhaka,Hawkes Bay,"Saturday, 4 August 1934v N.S.W. at Sydneyaged 23 years, 244 days","Saturday, 25 August 1934v Australia at Sydneyaged 23 years, 265 days","Saturday, 25 August 1934v Australia at Sydneyaged 23 years, 265 days",1 1,4 4,5 5,Jersey Number 8 : 1,0pts,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",402,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Jeffrey David Matheson,"Tuesday, 30 March 1948 in Palmerston, New Zealand",70,"1.81m, 99kg",Prop,Waitaki Boys' High,Dunedin Pirates,Otago,"Saturday, 19 August 1972v Australia at Wellingtonaged 24 years, 142 days","Saturday, 19 August 1972v Australia at Wellingtonaged 24 years, 142 days","Saturday, 16 December 1972v Scotland at Edinburghaged 24 years, 261 days",5 5,8 8,13 13,Jersey Number 1 : 4 Jersey Number 3 : 1,0pts,0pts,0pts,708,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Albert Samuel Mathewson,"Friday, 13 December 1985 in Hastings, New Zealand",33,"1.73m, 91kg",Halfback,Hastings Boys' High,Upper Hutt,Wellington,Hurricanes,Staffy,"Tuesday, 18 November 2008v Munster at Limerickaged 22 years, 341 days","Saturday, 7 August 2010v Australia at Christchurchaged 24 years, 237 days","Saturday, 20 November 2010v Ireland at Dublinaged 24 years, 342 days",4 (3 as a substitute) 4,1 (1 as a substitute) 1,5 (4 as a substitute) 5,Jersey Number 9 : 1 Jersey Number 20 : 3,0pts,0pts,0pts,1087,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Robert George Mathieson,"Wednesday, 11 January 1899 in Chatham Islands, New Zealand","Saturday, 16 April 1966 in Oamaru",71kg,First five-eighth and Halfback,Otago Boys' High,Dunedin Pirates,Otago,"Wednesday, 19 July 1922v Wairarapa at Cartertonaged 23 years, 189 days",0 0,4 4,4 4,,0pts,0pts,255,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
John Tabaiwalu Fakavale Matson,"Monday, 14 May 1973 in Nausori Highlands, Fiji",45,"1.92m, 104kg",Centre three-quarter,Christ's College,Christchurch Marist-Albion,Canterbury,"Saturday, 4 November 1995v Languedoc-Roussillon at Beziersaged 22 years, 174 days",0 0,5 5,5 5,,"5pts (1t, 0c, 0p, 0dg, 0m)","5pts (1t, 0c, 0p, 0dg, 0m)",950,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Herman Alfred Mattson,"Sunday, 4 November 1900 in Auckland, New Zealand","Sunday, 6 July 1980 in Auckland","1.75m, 70kg",Second five-eighth and three-quarter,Seddon Memorial Technical College,Ponsonby,Auckland,"Wednesday, 3 June 1925v Wellington at Wellingtonaged 24 years, 211 days",0 0,6 (1 as a substitute) 6,6 (1 as a substitute) 6,,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",311,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,
Aaron Joseph Douglas Mauger,"Saturday, 29 November 1980 in Christchurch, New Zealand",38,"1.83m, 93kg",Second five-eighth,Christchurch Boys' High,Christchurch HSOB,Canterbury,Crusaders,Aza,"Saturday, 17 November 2001v Ireland at Dublinaged 20 years, 353 days","Saturday, 17 November 2001v Ireland at Dublinaged 20 years, 353 days","Saturday, 29 September 2007v Romania at Toulouseaged 26 years, 304 days",45 (5 as a substitute) 45,1 1,46 (5 as a substitute) 46,Jersey Number 10 : 1 Jersey Number 12 : 39 Jersey Number 21 : 4 Jersey Number 22 : 1,1 as Captain,"90pts (13t, 8c, 1p, 2dg, 0m)","10pts (0t, 5c, 0p, 0dg, 0m)","100pts (13t, 13c, 1p, 2dg, 0m)",1013,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Nathan Keith Mauger,"Saturday, 8 April 1978 in Christchurch, New Zealand",40,"1.84m, 98kg",Centre,Christchurch Boys' High,Christchurch HSOB,Canterbury,"Tuesday, 13 November 2001v Ireland 'A' at Belfastaged 23 years, 219 days",0 0,2 2,2 2,,0pts,0pts,1008,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Donald Stanfield Max,"Wednesday, 7 March 1906 in Nelson, New Zealand","Saturday, 4 March 1972 in Brightwater","1.88m, 99kg",Loose forward and lock,Nelson College,Brightwater Pirates,Nelson,"Saturday, 12 September 1931v Australia at Aucklandaged 25 years, 189 days","Saturday, 12 September 1931v Australia at Aucklandaged 25 years, 189 days","Saturday, 25 August 1934v Australia at Sydneyaged 28 years, 171 days",3 3,5 5,8 8,Jersey Number 4 : 1 Jersey Number 5 : 1 Jersey Number 6 : 1,"3pts (1t, 0c, 0p, 0dg, 0m)",0pts,"3pts (1t, 0c, 0p, 0dg, 0m)",383,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Norman Michael Clifford Maxwell,"Friday, 5 March 1976 in Rawene, New Zealand",42,"1.98m, 106kg",Lock,Whangarei Boys' High,Linwood,Canterbury,Crusaders,"Friday, 18 June 1999v Samoa at Albanyaged 23 years, 105 days","Friday, 18 June 1999v Samoa at Albanyaged 23 years, 105 days","Saturday, 27 November 2004v France at Parisaged 28 years, 267 days",36 (2 as a substitute) 36,0 0,36 (2 as a substitute) 36,Jersey Number 4 : 16 Jersey Number 5 : 18 Jersey Number 18 : 2,"25pts (5t, 0c, 0p, 0dg, 0m)",0pts,"25pts (5t, 0c, 0p, 0dg, 0m)",986,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Mark Andrew Mayerhofler,"Sunday, 8 October 1972 in Auckland, New Zealand",46,"1.82m, 98kg",Second five-eighth and centre three-quarter,Henderson High,Christchurch,Canterbury,Bubs,"Saturday, 20 June 1998v England at Dunedinaged 25 years, 255 days","Saturday, 20 June 1998v England at Dunedinaged 25 years, 255 days","Saturday, 29 August 1998v Australia at Sydneyaged 25 years, 325 days",6 6,0 0,6 6,Jersey Number 12 : 3 Jersey Number 13 : 3,"10pts (2t, 0c, 0p, 0dg, 0m)",0pts,"10pts (2t, 0c, 0p, 0dg, 0m)",969,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Charles Luke McAlister,"Sunday, 28 August 1983 in Waitara, New Zealand",35,"1.80m, 95kg",Inside Back,Westlake Boys' High,Silverdale,North Harbour,Blues,Lukey,"Saturday, 9 July 2005v British & Irish Lions at Aucklandaged 21 years, 315 days","Saturday, 9 July 2005v British & Irish Lions at Aucklandaged 21 years, 315 days","Saturday, 28 November 2009v France at Marseillesaged 26 years, 92 days",30 (11 as a substitute) 30,1 1,31 (11 as a substitute) 31,Jersey Number 10 : 5 Jersey Number 12 : 12 Jersey Number 13 : 2 Jersey Number 21 : 10 Jersey Number 22 : 1,"153pts (7t, 26c, 22p, 0dg, 0m)",0pts,"153pts (7t, 26c, 22p, 0dg, 0m)",1057,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Francis Steven McAtamney,"Tuesday, 15 May 1934 in Middlemarch, New Zealand",84,"1.80m, 93kg",Prop,St Kevin's College,Strath Taieri,Otago,"Saturday, 4 August 1956v South Africa at Wellingtonaged 22 years, 81 days","Saturday, 4 August 1956v South Africa at Wellingtonaged 22 years, 81 days","Saturday, 4 August 1956v South Africa at Wellingtonaged 22 years, 81 days",1 1,8 8,9 9,Jersey Number 1 : 1,0pts,"6pts (2t, 0c, 0p, 0dg, 0m)","6pts (2t, 0c, 0p, 0dg, 0m)",577,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Bernard Jospeh McCahill,"Sunday, 28 June 1964 in Auckland, New Zealand",54,"1.83m, 78kg",Second five-eighth and centre three-quarter,St Peter's College (Auckland),Auckland Marist,Auckland,"Monday, 1 June 1987v Argentina at Wellingtonaged 22 years, 338 days","Monday, 1 June 1987v Argentina at Wellingtonaged 22 years, 338 days","Sunday, 27 October 1991v Australia at Dublinaged 27 years, 121 days",10 (4 as a substitute) 10,22 (2 as a substitute) 22,32 (6 as a substitute) 32,Jersey Number 12 : 6 Jersey Number 16 : 4,"4pts (1t, 0c, 0p, 0dg, 0m)","12pts (3t, 0c, 0p, 0dg, 0m)","16pts (4t, 0c, 0p, 0dg, 0m)",884,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
Patrick McCarthy,"Wednesday, 28 June 1893 in Tomona, New Zealand","Thursday, 1 July 1976 in Brisbane, Australia",Halfback,St Pat's (Town),Christchurch Marist,Canterbury,"Saturday, 1 September 1923v N.S.W. at Christchurchaged 30 years, 65 days",0 0,1 1,1 1,,0pts,0pts,277,,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Terence Michael McCashin,"Tuesday, 18 January 1944 in Palmerston North, New Zealand","Tuesday, 31 October 2017 in Nelson","1.78m, 87kg",Hooker,Horowhenua College,Athletic,Wellington,"Saturday, 25 May 1968v Tasmania at Hobartaged 24 years, 128 days",0 0,7 7,7 7,,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",674,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Richard Hugh McCaw,"Wednesday, 31 December 1980 in Oamaru, New Zealand",38,"1.87m, 108kg",Loose forward,Otago Boys' High,Christchurch,Canterbury,Crusaders,"Saturday, 17 November 2001v Ireland at Dublinaged 20 years, 321 days","Saturday, 17 November 2001v Ireland at Dublinaged 20 years, 321 days","Saturday, 31 October 2015v Australia at Londonaged 34 years, 304 days",148 (7 as a substitute) 148,1 1,149 (7 as a substitute) 149,Jersey Number 6 : 1 Jersey Number 7 : 138 Jersey Number 8 : 2 Jersey Number 18 : 1 Jersey Number 19 : 4 Jersey Number 20 : 2,111 as Captain,"135pts (27t, 0c, 0p, 0dg, 0m)",0pts,"135pts (27t, 0c, 0p, 0dg, 0m)",1014,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
William Alexander McCaw,"Friday, 26 August 1927 in Gore, New Zealand",91,"1.83m, 90kg",Number 8 and Flanker,St Kevin's College,Invercargill Marist,Southland,"Monday, 11 June 1951v Newcastle at Newcastleaged 23 years, 289 days","Saturday, 23 June 1951v Australia at Sydneyaged 23 years, 301 days","Saturday, 27 February 1954v France at Parisaged 26 years, 185 days",5 5,27 27,32 32,Jersey Number 6 : 2 Jersey Number 8 : 3,1 as Captain,0pts,"18pts (6t, 0c, 0p, 0dg, 0m)","18pts (6t, 0c, 0p, 0dg, 0m)",527,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Brian Verdon McCleary,"Sunday, 17 January 1897 in Dunedin, New Zealand","Sunday, 2 July 1978 in Martinborough","1.75m, 83kg",Hooker,Christian Brothers' School (Dunedin),Christchurch Marist,Canterbury,"Wednesday, 9 July 1924v Metropolitan Union at Sydneyaged 27 years, 174 days",0 0,12 12,12 12,,0pts,0pts,297,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,
William Graham McClymont,"Thursday, 22 June 1905 in Lawrence, New Zealand","Thursday, 21 May 1970 in Waitati",76kg,Wing three-quarter,Tokomairiro District High,Otago University,Otago,Monty,"Wednesday, 5 September 1928v N.S.W. at Wellingtonaged 23 years, 75 days",0 0,3 3,3 3,,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",351,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Michael John McCool,"Saturday, 15 September 1951 in Hastings, New Zealand",67,"1.93m, 108kg",Lock,St Pat's (Silverstream),Pongaroa United,Wairarapa Bush,"Tuesday, 24 July 1979v Queensland B at Brisbaneaged 27 years, 312 days","Saturday, 28 July 1979v Australia at Sydneyaged 27 years, 316 days","Saturday, 28 July 1979v Australia at Sydneyaged 27 years, 316 days",1 1,1 1,2 2,Jersey Number 5 : 1,0pts,0pts,0pts,795,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Archibald George McCormick,"Thursday, 23 February 1899 in Christchurch, New Zealand","Saturday, 8 February 1969 in Christchurch","1.78m, 89kg",Hooker,Unknown,Hinds,Canterbury,"Wednesday, 1 July 1925v E.J. Thorn's XV at Sydneyaged 26 years, 128 days",0 0,1 1,1 1,,0pts,0pts,322,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
James McCormick,"Monday, 15 October 1923 in Waipukurau, New Zealand","Friday, 8 December 2006 in Waipukurau","1.83m, 89kg",Hooker,Scots College,Waipukurau HSOB,Hawke's Bay,"Tuesday, 10 June 1947v A N.S.W. XV at Sydneyaged 23 years, 238 days",0 0,3 3,3 3,,0pts,0pts,481,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
William Fergus McCormick,"Monday, 24 April 1939 in Ashburton, New Zealand","Tuesday, 10 April 2018 in Christchurch","1.70m, 83kg",Fullback,Christchurch Boys' High,Linwood,Canterbury,"Saturday, 18 September 1965v South Africa at Aucklandaged 26 years, 147 days","Saturday, 18 September 1965v South Africa at Aucklandaged 26 years, 147 days","Saturday, 26 June 1971v British & Irish Lions at Dunedinaged 32 years, 63 days",16 16,28 (1 as a substitute) 28,44 (1 as a substitute) 44,Jersey Number 15 : 16,"121pts (0t, 23c, 24p, 1dg, 0m)","332pts (10t, 91c, 40p, 0dg, 0m)","453pts (10t, 114c, 64p, 1dg, 0m)",653,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
John Francis McCullough,"Wednesday, 8 January 1936 in Stratford, New Zealand",83,"1.73m, 75kg",First five-eighth,Stratford Technical College,Tukapa,Taranaki,Fox,"Saturday, 15 August 1959v British & Irish Lions at Wellingtonaged 23 years, 219 days","Saturday, 15 August 1959v British & Irish Lions at Wellingtonaged 23 years, 219 days","Saturday, 19 September 1959v British & Irish Lions at Aucklandaged 23 years, 254 days",3 3,0 0,3 3,Jersey Number 10 : 3,0pts,0pts,0pts,603,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Alexander McDonald,"Monday, 23 April 1883 in Dunedin, New Zealand","Thursday, 4 May 1967 in Wellington","1.78m, 83kg",Loose Forward,George St School,Kaikorai,Otago,"Wednesday, 12 July 1905v Metropolitan Union at Sydneyaged 22 years, 80 days","Saturday, 18 November 1905v Scotland at Edinburghaged 22 years, 209 days","Saturday, 15 November 1913v USA at Berkeleyaged 30 years, 206 days",8 8,33 33,41 41,Jersey Number 5 : 1 Jersey Number 6 : 5 Jersey Number 7 : 2,14 as Captain,"11pts (3t, 1c, 0p, 0dg, 0m)","39pts (13t, 0c, 0p, 0dg, 0m)","50pts (16t, 1c, 0p, 0dg, 0m)",128,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Joseph Michael McDonnell,"Thursday, 1 March 1973 in Hastings, New Zealand",45,"1.79m, 113kg",Prop,King's High,Zingari-Richmond,Otago,Hurricanes,Pudding,"Saturday, 8 June 2002v Italy at Hamiltonaged 29 years, 99 days","Saturday, 8 June 2002v Italy at Hamiltonaged 29 years, 99 days","Saturday, 16 November 2002v France at Parisaged 29 years, 260 days",8 (4 as a substitute) 8,0 0,8 (4 as a substitute) 8,Jersey Number 1 : 4 Jersey Number 17 : 4,"5pts (1t, 0c, 0p, 0dg, 0m)",0pts,"5pts (1t, 0c, 0p, 0dg, 0m)",1015,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
Peter McDonnell,"Thursday, 1 January 1874 in Wanganui, New Zealand","Wednesday, 24 May 1950 in Wanganui",Wing three-quarter,Te Aute College,Wanganui,Wanganui,"Saturday, 15 August 1896v Queensland at Wellingtonaged 22 years, 227 days",0 0,1 1,1 1,,0pts,0pts,59,,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
